fixed tweet,tweet length,number of words,number of lines,number of short words,upload hour,tweet source code,included media(?),number of user mentions,number of links,number of hashtags,emojis,pcfg rules,negativity score,neutrality score,positivity score,part of speech tagging
MET with alexanderwang a few years ago!,39,7,1,5,15,1,1,1,0,0,,"{""NP"": {""DT#JJ#NNS"": 1}, ""ADVP"": {""NP#RB"": 1}, ""VP"": {""VBG#ADVP"": 1}, ""PP"": {""IN#S#."": 1}, ""FRAG"": {""NP#PP"": 1}, ""ROOT"": {""FRAG"": 1}}",0.0,1.0,0.0,"{""V"": 2, ""P"": 1, ""D"": 1, ""A"": 1, ""N"": 1, ""R"": 1, "","": 1}"
Lol Bad A$$ Converse edit! Throwback to my first MET! Cant wait for tonight! ,77,14,1,9,15,1,1,1,0,1,,"{""NP"": {""NNP#NNP#NNP"": 1, ""NP#QP#."": 1, ""PRP$#JJ#NN"": 1, ""RB"": 1}, ""QP"": {""$#CD#CD"": 1}, ""ROOT"": {""NP"": 1}, ""VP"": {""VB#PP"": 1, ""VBP#PP"": 1}, ""S"": {""VP#."": 1}}",0.228,0.626,0.146,"{""!"": 1, ""A"": 2, ""N"": 5, ""V"": 3, "","": 3, ""P"": 2, ""D"": 1}"
You taught me how to LOVE without fear of loss... Every second of happiness together....was worth every minute of sadness apart... You live in my heart forever baby,164,28,1,14,20,1,1,0,0,0,,"{""NP"": {""NP#ADVP"": 1, ""PRP$#NN#NN#NN"": 1}, ""WHADVP"": {""WRB"": 1}, ""VP"": {""VB#PP"": 1, ""VBD#NP#SBAR"": 1, ""VBD#ADJP#ADVP"": 1, ""VBP#PP"": 1}, ""S"": {""NP#:#VP"": 1, ""S#:#S"": 2}, ""SBAR"": {""WHADVP#S"": 1}, ""ADJP"": {""IN#NP"": 1}}",0.074,0.59,0.335,"{""O"": 3, ""V"": 4, ""R"": 3, ""P"": 6, ""N"": 9, "","": 3, ""D"": 3, ""A"": 1}"
MOOD AF,7,2,1,2,17,1,1,0,0,0,,"{""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""N"": 2}"
who got my  collection?? I wanna see yall in the line!!,55,11,1,8,16,1,1,0,0,1,,"{""WHNP"": {""WP"": 1}, ""NP"": {""DT#NN#NN"": 1}, ""VP"": {""VB#NP#PP"": 1, ""VBP#S"": 1, ""VBD#SBAR"": 2}, ""SBAR"": {""S"": 2}, ""SQ"": {""VP"": 1}, ""SBARQ"": {""WHNP#SQ"": 1}, ""ROOT"": {""SBARQ"": 1}}",0.0,1.0,0.0,"{""O"": 3, ""V"": 3, ""D"": 2, ""N"": 2, "","": 2, ""P"": 1}"
"My Converse line is suppppper cute, you should totally swoop!!!! ",65,10,1,4,4,1,1,1,0,1,,"{""NP"": {""PRP$#JJ#NN"": 1}, ""ADJP"": {""JJ#JJ"": 1, ""ADJP#,#SBAR"": 1}, ""VP"": {""MD#ADVP#VP"": 1, ""VBZ#ADJP"": 1}, ""SBAR"": {""S"": 1}}",0.0,0.683,0.317,"{""D"": 1, ""N"": 3, ""V"": 2, ""R"": 2, ""A"": 1, "","": 2, ""O"": 1}"
Bts of my  Converse shoot on Tumblr! ,37,7,1,4,20,1,1,2,1,1,,"{""VP"": {""VBP#PP"": 1}}",0.31,0.69,0.0,"{""N"": 3, ""P"": 2, ""D"": 1, ""^"": 1, "","": 1}"
Dont forget to check out my Converse collection out now! ,57,10,1,6,20,1,1,1,0,1,,"{""NP"": {""PRP$#NNP#NN"": 1, ""RB"": 1}, ""PRT"": {""RP"": 1}, ""VP"": {""VB#PRT#NP#PP"": 1, ""VBP#S"": 1}}",0.0,0.821,0.179,"{""V"": 3, ""P"": 2, ""T"": 1, ""D"": 1, ""N"": 2, ""R"": 1, "","": 1}"
 Wonderland Magazine ,21,2,1,0,20,1,0,1,1,1,,"{""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""N"": 2}"
my  Converse collection is out NOW!  to get em!!! ,50,9,1,6,17,1,1,1,1,1,"🎉:1,💖:1","{""NP"": {""PRP$#JJ#NN"": 1, ""NN#NNS"": 1}, ""VP"": {""VBZ#ADVP#ADVP"": 1}, ""ROOT"": {""FRAG"": 1}, ""FRAG"": {""S"": 1}}",0.0,1.0,0.0,"{""D"": 1, ""N"": 2, ""V"": 2, ""R"": 2, "","": 2, ""P"": 1, ""O"": 1}"
wanna thank my awesome fans who were a part of the campaign and everyone whos got a pair of my  collection !,108,22,1,16,9,1,1,0,0,1,,"{""NP"": {""PRP$#JJ#NNS"": 1, ""DT#NN#CC#NN#NNS"": 1, ""NP#SBAR"": 1, ""NN#S"": 1}, ""WHNP"": {""WP"": 1}, ""VP"": {""VBD#NP"": 2}, ""SBAR"": {""WHNP#S"": 1}}",0.0,0.712,0.288,"{""V"": 4, ""D"": 5, ""A"": 1, ""N"": 6, ""O"": 1, ""P"": 2, ""&"": 1, ""L"": 1, "","": 1}"
YAY!!! The  Converse collection is out everywhere!Shop at !  ,61,10,5,6,7,1,1,1,1,1,"💰:1,🎉:1","{""NP"": {""DT#NNP#NN"": 1}, ""ADVP"": {""IN"": 1}, ""VP"": {""VBZ#PP#ADVP"": 1, ""VBD#SBAR"": 1}, ""SBAR"": {""S"": 1}}",0.0,0.569,0.431,"{""!"": 1, "","": 3, ""D"": 1, ""N"": 3, ""V"": 1, ""R"": 2, ""P"": 1}"
Dont forget to watch Jimmy Kimmel Live  ,40,7,1,3,4,1,1,1,0,2,,"{""NP"": {""NNP#NNP#NNP"": 1}, ""VP"": {""VBP#S"": 1}}",0.0,0.783,0.217,"{""V"": 4, ""P"": 1, ""^"": 2}"
   COLLECTION DROPS AT MIDNIGHT  Converse,41,5,1,1,2,1,1,1,0,1,,"{""NP"": {""NNP#NNP#NNP#NNP#NNP"": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""N"": 3, ""V"": 1, ""P"": 1}"
see yall soon!! ,16,3,1,2,1,1,1,0,0,1,,"{""NP"": {""CD"": 1}, ""ADVP"": {""RB#NP"": 1}, ""VP"": {""VB#NP#ADVP"": 1}}",0.0,1.0,0.0,"{""V"": 1, ""O"": 1, ""R"": 1, "","": 1}"
Headed to the grove soon! See ya there ,39,8,1,4,0,1,1,0,0,1,,"{""NP"": {""EX"": 1}, ""VP"": {""VBN#PP#ADVP"": 1, ""VB#S"": 1}, ""S"": {""VP#."": 1, ""NP#NP"": 1}}",0.0,1.0,0.0,"{""V"": 2, ""P"": 1, ""D"": 1, ""N"": 1, ""R"": 2, "","": 1, ""O"": 1}"
Excited to meet my fans @ nordstrom at the grove!!! ,52,10,1,7,0,1,1,0,0,1,,"{""NP"": {""PRP$#NNS"": 1, ""DT#NN#NN"": 1}, ""X"": {""SYM"": 1}, ""FRAG"": {""X#NP"": 1}, ""VP"": {""VB#NP#FRAG"": 1}, ""ADJP"": {""JJ#S#PP"": 1}, ""ROOT"": {""ADJP"": 1}}",0.0,0.709,0.291,"{""V"": 2, ""P"": 3, ""D"": 2, ""N"": 2, ""^"": 1, "","": 1}"
Yup! Bringing some for Jimmy Kimmel Live tonight in HIS size!,61,11,1,6,21,1,0,1,1,0,,"{""VP"": {""VB"": 1, ""VBG#NP#PP#NP#PP"": 1}, ""S"": {""VP#."": 2}, ""NP"": {""DT"": 1, ""JJ#NN"": 1}}",0.0,1.0,0.0,"{""!"": 1, "","": 2, ""V"": 2, ""D"": 2, ""P"": 2, ""^"": 2, ""R"": 1, ""N"": 1}"
Cant wait for everyone to get their !! if youre in La meet @ the grove at 6!,76,18,1,14,21,1,1,0,0,1,,"{""NP"": {""CD"": 1}, ""VP"": {""VBG#NP#PP"": 1, ""VBP#S"": 1, ""VB#NP#SBAR"": 1, ""VBP#PP#S"": 1}, ""SBAR"": {""IN#S"": 1}}",0.0,1.0,0.0,"{""V"": 4, ""P"": 6, ""N"": 2, ""D"": 2, "","": 2, ""L"": 1, ""^"": 1, ""$"": 1}"
LA... Whos headed to nordstrom at the grove later day?? see you there around 6 ;)  Converse,91,17,1,8,20,1,1,1,0,1,,"{""NP"": {""NP#:#NP"": 1, ""JJ#NN#NNS"": 1, ""EX"": 1, ""CD"": 1, ""NP#SBAR"": 1}, ""FRAG"": {""NP"": 1}, ""S"": {""NP#NP"": 1}, ""VP"": {""VBP#S#PP"": 1, ""VB#PP"": 1, ""VBD#S"": 1}, ""SBAR"": {""S"": 1}, ""SINV"": {""FRAG#VP#NP"": 1}, ""ROOT"": {""SINV"": 1}}",0.0,0.869,0.131,"{""^"": 2, "","": 2, ""L"": 1, ""V"": 2, ""P"": 3, ""D"": 1, ""N"": 3, ""R"": 2, ""O"": 1, ""$"": 1, ""E"": 1}"
,0,0,0,0,17,1,1,0,0,1,,{},0.0,0.0,0.0,{}
my bad ass fans modeling my Converse collection! OUT MAY 2! ,60,11,1,8,17,1,1,1,0,1,,"{""NP"": {""PRP$#JJ#NN#NNS"": 1, ""PRP$#NNP#NN"": 1, ""CD"": 1, ""NP#NP#."": 1}, ""VP"": {""VBZ#NP"": 1}, ""ROOT"": {""NP"": 1}}",0.457,0.543,0.0,"{""D"": 2, ""A"": 1, ""N"": 4, ""V"": 1, "","": 2, ""P"": 1, ""^"": 1, ""$"": 1}"
"CATCH ME ON Jimmy Kimmel Live TONIGHT AT 11:35|10:35c TO TALK ABOUT MY Converse COLLECTION  (Ps how cute are my bad ass fans , best models ever)",144,27,1,17,16,1,1,2,0,0,💖:2,"{""NP"": {""NNP#NNP#NNP#NNP#NNP#NNP#NNP#CD#NNP#CD#NN"": 1, ""NNP#NNP#NNP#NNP"": 1, ""PRP$#JJ#NN#NNS"": 1, ""JJS#NNS"": 1, ""NP#,#NP"": 1, ""NP#SBAR"": 1, ""NP#PRN"": 1}, ""WHNP"": {""WRB#JJ"": 1}, ""VP"": {""VBP#NP#ADVP"": 1, ""VB#S"": 1}, ""SBAR"": {""WHNP#S"": 1}, ""PRN"": {""-LRB-#NP#-RRB-"": 1}}",0.099,0.625,0.276,"{""V"": 4, ""O"": 1, ""P"": 4, ""^"": 2, ""R"": 3, ""$"": 2, ""G"": 1, ""N"": 6, ""D"": 2, "","": 3, ""!"": 1, ""A"": 3}"
OUT MAY 2.  Converse,20,4,1,3,16,1,1,1,0,1,,"{""NP"": {""CD"": 1, ""NP#NP#."": 1}, ""ROOT"": {""NP"": 2}}",0.0,1.0,0.0,"{""P"": 1, ""^"": 1, ""$"": 1, "","": 1, ""V"": 1}"
,0,0,0,0,22,1,1,0,0,1,,{},0.0,0.0,0.0,{}
IM NOT SORRYFuck YOU ,21,5,3,4,20,1,1,0,0,1,,"{""NP"": {""NNP#NNP#NNP#NNP"": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""L"": 1, ""R"": 1, ""V"": 1, ""O"": 1}"
Sooo Harpers Bazaar,19,3,1,1,17,1,1,0,0,0,,"{""NP"": {""NNP#NNP#NNP"": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""P"": 1, ""^"": 2}"
Feeling myself... Ill never forget the day I got this shirt from Fred Segal,75,14,1,8,17,1,1,0,0,0,,"{""NP"": {""NP#SBAR"": 1, ""PRP#:#SBAR"": 1}, ""VP"": {""VBD#NP#PP"": 1, ""VBG#NP"": 1}, ""S"": {""NP#ADVP#VP"": 1}, ""SBAR"": {""S"": 2}}",0.175,0.626,0.198,"{""V"": 3, ""O"": 2, "","": 1, ""L"": 1, ""R"": 1, ""D"": 2, ""N"": 2, ""P"": 1, ""^"": 2}"
A picture says 1000 words... but this one only says two... FUCK YOU,67,13,1,10,17,1,1,0,0,0,,"{""NP"": {""CD#NNS"": 1, ""CD"": 1}, ""VP"": {""VBZ#NP"": 1, ""ADVP#VBZ#NP"": 1, ""VBD#NP"": 1, ""VP#:#CC#VP#:#VP"": 1}, ""ADVP"": {""NP#RB"": 1}}",0.347,0.653,0.0,"{""D"": 2, ""N"": 2, ""V"": 3, ""$"": 3, "","": 2, ""&"": 1, ""R"": 1, ""O"": 1}"
Being extra AF! Thanks mom! Tish Cyrus,38,7,1,3,16,1,1,1,0,0,,"{""NP"": {""JJ#NN"": 1, ""NP#NP#."": 1, ""NNP#NNPS"": 1}, ""VP"": {""VBG#NP"": 1}, ""S"": {""VP#."": 1}, ""ROOT"": {""NP"": 2}}",0.0,0.633,0.367,"{""V"": 1, ""A"": 1, ""N"": 3, "","": 2, ""^"": 2}"
Slay diva!,10,2,1,1,17,1,0,0,1,0,,"{""NP"": {""JJ#NN#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""V"": 1, ""N"": 1, "","": 1}"
Partyin w Lykke Li Bringing her some cons as a fuck yeah bad ass record present,79,16,2,11,17,1,1,1,0,0,,"{""NP"": {""NNP#NNP#NNP#NNP#NNP"": 1, ""DT#NN#NN"": 1, ""DT#ADJP#JJ#NN#NN#NN"": 1, ""PRP$#NP"": 1, ""NP#NP"": 1}, ""ADJP"": {""JJ#PP"": 1}, ""ROOT"": {""NP"": 1}}",0.323,0.461,0.217,"{""V"": 2, ""P"": 2, ""^"": 2, ""D"": 3, ""N"": 4, ""!"": 1, ""A"": 2}"
Last night w big sis was LIT Alicia Keys,40,9,1,7,17,1,1,1,0,0,,"{""NP"": {""JJ#NN"": 2, ""NNP#NNP#NNP"": 1}, ""VP"": {""VBD#NP"": 1, ""VBP#SBAR"": 1}, ""SBAR"": {""S"": 1}}",0.0,1.0,0.0,"{""A"": 3, ""N"": 2, ""P"": 1, ""V"": 1, ""^"": 2}"
I fucking hate when he does this shit,37,8,1,7,21,1,1,0,0,0,,"{""WHADVP"": {""WRB"": 1}, ""VP"": {""VBZ#NP"": 1, ""VBP#SBAR"": 1}, ""S"": {""NP#ADJP"": 1}, ""SBAR"": {""WHADVP#S"": 1, ""S"": 1}, ""ADJP"": {""JJ#SBAR"": 1}}",0.622,0.378,0.0,"{""O"": 2, ""V"": 3, ""R"": 1, ""D"": 1, ""N"": 1}"
Happy Sunday! Have fun and get as me$$y as my hurr!,51,11,1,7,20,1,1,0,0,0,,"{""NP"": {""NP#ADJP"": 1}, ""ADJP"": {""JJ#NP"": 1, ""$#QP"": 1}, ""FRAG"": {""ADJP#."": 1}, ""ROOT"": {""FRAG"": 1}, ""VP"": {""VB#PP#PP"": 1, ""VP#CC#VP"": 1}, ""QP"": {""$#CD"": 1}, ""S"": {""VP#."": 1}}",0.0,0.543,0.457,"{""A"": 1, ""^"": 1, "","": 2, ""V"": 2, ""N"": 3, ""&"": 1, ""P"": 2, ""D"": 1}"
Mood! BECUZZ Party In The USA is now  Platinum! ,48,9,1,5,22,1,1,0,0,1,"👅:1,💿:1","{""VP"": {""VBN"": 1, ""VBZ#ADVP#NP"": 1}, ""S"": {""VP#."": 1, ""NP#PP#VP#."": 1}, ""NP"": {""DT#NNP"": 1}}",0.0,0.709,0.291,"{""N"": 2, "","": 2, ""P"": 2, ""D"": 1, ""^"": 2, ""V"": 1, ""R"": 1}"
,0,0,0,0,2,1,1,0,0,0,,{},0.0,0.0,0.0,{}
Guess where Im at!,18,4,1,2,5,1,1,0,0,0,,"{""WHADVP"": {""WRB"": 1}, ""ADJP"": {""WHADVP#JJ"": 1}, ""ADVP"": {""IN"": 1}, ""FRAG"": {""NP#ADJP#ADVP#."": 1}, ""ROOT"": {""FRAG"": 1}}",0.0,1.0,0.0,"{""V"": 1, ""R"": 1, ""L"": 1, ""P"": 1, "","": 1}"
 Elton John,11,2,1,1,23,1,0,1,1,0,"💋:2,👅:2","{""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""^"": 2}"
Tune in tonight! Recording Academy / GRAMMYs CBS,48,8,1,4,19,1,1,1,0,0,,"{""NP"": {""RB"": 1, ""NNP#NNP#NNP#NNP#NNP"": 1}, ""VP"": {""VB#PP"": 1}, ""S"": {""VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""V"": 2, ""P"": 1, ""N"": 1, "","": 2, ""^"": 3}"
Thanks for a rockin night My Friend's Place !!!!,48,9,1,4,17,1,1,1,0,0,,"{""NP"": {""NNP#NNP#POS"": 1, ""NP#NNP#NNP"": 1}, ""VP"": {""VBD#PP#NP"": 1}, ""SINV"": {""VP#NP"": 1}, ""ROOT"": {""SINV"": 1}}",0.0,0.632,0.368,"{""N"": 3, ""P"": 1, ""D"": 2, ""A"": 2, "","": 1}"
Freaking out! Jack BlackThe MFP gala has only been over for an hour & Dude... I totally miss you...,99,20,2,15,17,1,1,1,0,0,,"{""PRT"": {""RP"": 1}, ""VP"": {""VBG#PRT"": 1, ""VBN#ADJP#PP"": 1, ""VBZ#ADVP#VP"": 1, ""VBP#NP"": 1}, ""S"": {""VP#."": 1, ""NP#ADVP#VP"": 1, ""S#:#S#."": 1}, ""NP"": {""NNP#NNP#NNP#NNP"": 1, ""NP#CC#NP"": 1}, ""ADJP"": {""RP"": 1}}",0.249,0.751,0.0,"{""V"": 4, ""T"": 1, "","": 3, ""^"": 3, ""N"": 3, ""R"": 2, ""P"": 2, ""D"": 1, ""&"": 1, ""O"": 2}"
,0,0,0,0,22,1,1,0,1,0,,{},0.0,0.0,0.0,{}
BTS up! ,8,2,1,2,22,1,1,0,1,0,,"{""PRT"": {""RP"": 1}, ""VP"": {""VB#PRT"": 1}, ""S"": {""VP#."": 1}}",0.0,1.0,0.0,"{""N"": 1, ""T"": 1, "","": 1}"
two new Elton John covers for my fans hope you like!    ,56,11,1,8,22,1,0,1,1,1,,"{""NP"": {""CD#JJ#NNP#NNP#NNS"": 1, ""PRP$#NNS"": 1}, ""VP"": {""VBP"": 1, ""VBP#SBAR"": 1}, ""SBAR"": {""S"": 1}}",0.0,0.613,0.387,"{""$"": 1, ""A"": 1, ""^"": 2, ""V"": 3, ""P"": 1, ""D"": 1, ""N"": 1, ""O"": 1, "","": 1}"
Check out my reimagined cover of Dont Let The Sun Go Down On Me taken from REVAMP an album celebrating the songs of Elton John & Bernie Taupin.  is Out Now! ,157,31,1,20,18,1,0,0,1,1,,"{""NP"": {""VB"": 1, ""PRP$#JJ#NN"": 1, ""DT#NNP#NNP"": 1, ""DT#NNS"": 1, ""NNP#NNP#CC#NNP#NNP"": 1, ""NP#VP"": 1}, ""PP"": {""IN#S"": 1}, ""VP"": {""VBG#NP"": 1, ""VBN#PP#NP"": 1, ""VBD#S"": 1}, ""S"": {""NP#ADVP#PP"": 1}, ""ROOT"": {""SQ"": 1}, ""SQ"": {""VBZ#NP#ADVP#."": 1}}",0.0,0.879,0.121,"{""V"": 8, ""T"": 1, ""D"": 4, ""A"": 1, ""N"": 3, ""P"": 4, ""^"": 5, ""R"": 3, ""O"": 1, ""&"": 1, "","": 2}"
 Elton John,11,2,1,1,3,1,1,1,0,1,,"{""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""^"": 2}"
,0,0,0,0,22,1,0,1,0,0,🐰:2,{},0.0,0.0,0.0,{}
,0,0,0,0,20,1,1,0,0,0,,{},0.0,0.0,0.0,{}
Hoppy Eastahhhhh!,17,2,1,0,20,1,1,0,0,0,,"{""FRAG"": {""ADVP#NP#."": 1}, ""ROOT"": {""FRAG"": 1}}",0.0,1.0,0.0,"{""A"": 1, ""^"": 1, "","": 1}"
,0,0,0,0,20,1,1,0,0,0,,{},0.0,0.0,0.0,{}
Check out my tumblr  for BTS pics from my Easter shoot!,55,11,1,7,21,1,1,0,1,0,,"{""PRT"": {""RP"": 1}, ""NP"": {""NNP#NNS"": 1, ""PRP$#NNP#NN"": 1}, ""VP"": {""VB#PRT#NP#PP#PP"": 1}, ""S"": {""VP#."": 1}}",0.212,0.788,0.0,"{""V"": 1, ""T"": 1, ""D"": 2, ""^"": 2, ""P"": 2, ""N"": 3, "","": 1}"
Have a Hoppy Easter!!!,22,4,1,2,22,1,1,0,0,0,,"{""NP"": {""DT#NNP#NNP#NNP"": 1}}",0.0,1.0,0.0,"{""V"": 1, ""D"": 1, ""A"": 1, ""N"": 1, "","": 1}"
,0,0,0,0,20,1,1,0,0,0,,{},0.0,0.0,0.0,{}
,0,0,0,0,20,1,0,0,1,0,🐰:2,{},0.0,0.0,0.0,{}
,0,0,0,0,20,1,0,2,0,0,,{},0.0,0.0,0.0,{}
Hoppy Easter Erbody!,20,3,1,0,18,1,1,0,0,0,,"{""NP"": {""NNP#NNP#NNP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""A"": 1, ""N"": 2, "","": 1}"
,0,0,0,0,18,1,1,0,0,0,,{},0.0,0.0,0.0,{}
,0,0,0,0,17,1,1,0,0,0,,{},0.0,0.0,0.0,{}
,0,0,0,0,17,1,0,0,1,0,🐰:3,{},0.0,0.0,0.0,{}
,0,0,0,0,17,1,1,0,0,0,,{},0.0,0.0,0.0,{}
,0,0,0,0,17,1,1,0,0,0,,{},0.0,0.0,0.0,{}
,0,0,0,0,17,1,1,0,1,0,,{},0.0,0.0,0.0,{}
  Like mommy like daughter...,29,4,1,2,20,1,1,0,0,0,👅:1,"{""ADJP"": {""JJ"": 1}, ""S"": {""NP#ADJP#PP#:"": 1}}",0.0,0.286,0.714,"{""P"": 2, ""N"": 2, "","": 1}"
love to make it to a show ,26,7,1,7,21,1,0,0,1,0,💖:1,"{""VP"": {""VB#NP#PP"": 1, ""VB#S"": 1}}",0.0,0.543,0.457,"{""V"": 2, ""P"": 2, ""O"": 1, ""D"": 1, ""N"": 1}"
Never Again! Gonna post pics from DC on my tumblr !  ,53,11,1,7,17,1,1,0,1,0,,"{""ADVP"": {""RB#RB#."": 1}, ""ROOT"": {""ADVP"": 1}, ""VP"": {""VB#NP#PP"": 1, ""VB#S"": 1}, ""S"": {""VP#."": 1}}",0.0,1.0,0.0,"{""R"": 2, "","": 2, ""V"": 2, ""N"": 2, ""P"": 2, ""^"": 1, ""D"": 1}"
,0,0,0,0,16,1,0,1,0,0,,{},0.0,0.0,0.0,{}
Look at how beautiful everyone in this crowd is!!!! Singing with all their heart! Makes me so happy and honored to be apart of this moment / movement,149,28,1,15,16,1,1,0,0,0,,"{""WHADVP"": {""WRB"": 1}, ""NP"": {""JJ#NN"": 2, ""PDT#PRP$#NN"": 1, ""DT#NN#NN#NN"": 1}, ""PP"": {""IN#SBAR"": 1}, ""VP"": {""VBZ#NP"": 1, ""VB#PP"": 1, ""VB#ADVP#PP"": 1, ""VB#S"": 1}, ""S"": {""VP#."": 1, ""NP#ADJP#S"": 1}, ""SBAR"": {""WHADVP#S"": 1}, ""ADJP"": {""RB#JJ#CC#JJ"": 1}}",0.0,0.634,0.366,"{""V"": 6, ""P"": 5, ""R"": 2, ""A"": 2, ""N"": 6, ""D"": 4, "","": 3, ""O"": 1, ""&"": 1}"
"our open wounds , on all our hurt , anger and resentment..... it was a beautiful day to experience.... that stage had the most incredible view .... felt like I was looking at an infinite rainbow! Weve definitely felt the rain but the sun is coming out! ",253,47,1,35,15,1,0,0,0,0,,"{""NP"": {""PRP$#JJ#NNS"": 1, ""PDT#PRP$#NN"": 1, ""NP#,#PP#,"": 1, ""DT#JJ#NN#S"": 1, ""DT#ADJP#NN"": 1, ""DT#JJ#NN"": 1}, ""VP"": {""VBZ"": 2, ""VP#CC#VP"": 1, ""VB"": 1, ""VBD#NP"": 3, ""VBG#PP"": 1, ""VBD#VP"": 1, ""VBD#SBAR"": 1, ""VBG#PRT"": 1, ""VBZ#VP"": 1}, ""S"": {""NP#VP#:#."": 3, ""VP#."": 1, ""NP#ADVP#VP"": 1, ""S#CC#S#."": 1}, ""ADJP"": {""RBS#JJ"": 1}, ""SBAR"": {""IN#S"": 1}, ""PRT"": {""RP"": 1}}",0.093,0.773,0.135,"{""D"": 9, ""A"": 4, ""N"": 10, "","": 7, ""P"": 4, ""&"": 2, ""O"": 2, ""V"": 9, ""R"": 2, ""L"": 1, ""T"": 1}"
I will never forget this moment..... dont forget this feeling of unity we had the joy of experiencing yesterday...theyve tried to steal our shine but it IS The Climb and yesterday we proved were family and we stick together when times are hard! We put a bandaid of HOPE on..,274,50,1,30,15,1,1,0,0,0,,"{""NP"": {""NP#PP#SBAR"": 1, ""NP#SBAR"": 1, ""NP#VP"": 1}, ""VP"": {""MD#ADVP#VP"": 1, ""VBG#NP"": 1, ""VBD#NP"": 2, ""VBZ#NP"": 1, ""VBD#SBAR"": 1, ""VBP#ADJP"": 1, ""VBP#PRT#SBAR"": 1, ""VBN#S"": 1, ""VBP#NP#FRAG"": 1}, ""S"": {""NP#VP#:#."": 1, ""ADJP#S"": 1, ""NP#NP#VP"": 1, ""CC#S#CC#S"": 1, ""S#CC#S"": 1}, ""ROOT"": {""FRAG"": 1}, ""ADJP"": {""JJ"": 2}, ""PP"": {""IN#S"": 1, ""IN"": 1}, ""SBAR"": {""S"": 3, ""WHADVP#S"": 1}, ""PRT"": {""RP"": 1}, ""WHADVP"": {""WRB"": 1}, ""FRAG"": {""S#:#NP#."": 1, ""PP#."": 1}}",0.066,0.728,0.206,"{""O"": 6, ""V"": 15, ""R"": 3, ""D"": 6, ""N"": 11, "","": 4, ""P"": 5, ""L"": 1, ""&"": 3, ""A"": 1}"
Been friends forever & happy to stand with you on important days like this!,75,14,1,8,20,1,1,0,0,0,,"{""NP"": {""JJ#NNS"": 2, ""CC"": 1, ""DT"": 1}, ""VP"": {""VB#PP#PP"": 1, ""VBZ#S"": 1}, ""S"": {""NP#ADJP"": 1}, ""ADJP"": {""JJ#S"": 1}}",0.0,0.441,0.559,"{""V"": 2, ""N"": 2, ""R"": 1, ""&"": 1, ""A"": 2, ""P"": 4, ""O"": 2, "","": 1}"
,0,0,0,0,19,1,1,0,0,0,,{},0.0,0.0,0.0,{}
,0,0,0,0,17,1,1,0,0,0,,{},0.0,0.0,0.0,{}
"If you can't join us at  today, watch LIVE starting at 12pm EST on ",67,14,1,10,15,1,0,0,1,1,,"{""NP"": {""CD#NN#NNP"": 1}, ""PP"": {""IN"": 1}, ""VP"": {""VB#NP#PP"": 1, ""MD#RB#VP"": 1, ""VBG#PP#PP"": 1, ""VBP#S"": 1}, ""S"": {""SBAR#,#NP#VP"": 1}, ""SBAR"": {""IN#S"": 1}}",0.127,0.873,0.0,"{""P"": 4, ""O"": 2, ""V"": 4, ""N"": 2, "","": 1, ""R"": 1, ""$"": 1}"
Selfies and Licks w Noah Cyrus ! Its a very special morning ,60,12,1,7,14,1,1,1,0,1,,"{""NP"": {""NNS#CC#NNS"": 1, ""DT#ADJP#NN"": 1, ""PRP$#NP"": 1}, ""VP"": {""VBP#NP"": 1}, ""ROOT"": {""X"": 1}, ""ADJP"": {""RB#JJ"": 1}, ""X"": {""NP"": 1}}",0.0,0.709,0.291,"{""N"": 2, ""&"": 1, ""V"": 1, ""P"": 1, ""^"": 2, "","": 1, ""L"": 1, ""D"": 1, ""R"": 1, ""A"": 1}"
Millennials taking over!  ,26,3,1,0,14,1,1,0,0,1,🖤:1,"{""NP"": {""NP#VP#."": 1}, ""PRT"": {""RP"": 1}, ""VP"": {""VBG#PRT"": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""^"": 1, ""V"": 1, ""T"": 1, "","": 1}"
Surrounded by heroines! Lucky to be here at this moment in history with the ones I love! ,89,17,1,11,14,1,1,0,0,1,,"{""NP"": {""DT#NNS"": 1, ""NP#SBAR"": 1}, ""VP"": {""VBN#PP"": 1, ""VBP"": 1, ""VB#ADVP#PP#PP"": 1}, ""S"": {""VP#."": 1}, ""ROOT"": {""ADJP"": 1}, ""SBAR"": {""S"": 1}, ""ADJP"": {""JJ#S#."": 1}}",0.0,0.556,0.444,"{""V"": 3, ""P"": 5, ""N"": 4, "","": 2, ""A"": 1, ""R"": 1, ""D"": 2, ""O"": 1}"
