fixed tweet,tweet length,number of words,number of lines,number of short words,upload hour,tweet source code,included media(?),number of user mentions,number of links,number of hashtags,emojis,pcfg rules,negativity score,neutrality score,positivity score,part of speech tagging
Sets of sultan . shot vit these kids ,37,8,1,6,9,3,1,0,0,0,,"{""NP"": {""NP#PP#."": 1, ""DT#NNS"": 1}, ""ROOT"": {""NP"": 1, ""SINV"": 1}, ""VP"": {""VBD#NP"": 1}, ""SINV"": {""VP#NP"": 1}}",0.0,1.0,0.0,"{""N"": 5, ""P"": 1, "","": 1, ""D"": 1}"
Kya baat hai ! Jackie Baby aur Sooraj Baba. Gf Bf . Amazing song,64,14,1,10,11,3,0,0,0,0,,"{""NP"": {""JJ#NN"": 2, ""NNP#NNP#."": 1}, ""VP"": {""VBP#NP"": 1}, ""S"": {""VP#."": 1}, ""ROOT"": {""NP"": 2}}",0.0,0.729,0.271,"{""^"": 7, ""!"": 1, "","": 3, ""N"": 3, ""A"": 1}"
.Salman Khan being a fan of Shah Rukh Khan .  ,46,10,1,8,18,14,0,2,1,0,,"{""INTJ"": {""UH"": 1}, ""ROOT"": {""INTJ"": 1}, ""NP"": {""NNP#NNP#NNP"": 1}, ""VP"": {""VBG#NP"": 1}}",0.0,0.753,0.247,"{"","": 2, ""^"": 5, ""V"": 1, ""D"": 1, ""N"": 1, ""P"": 1}"
Surat kem cho ! I am coming to ur city tomorrow for Da- bang! Chalo jaldi tickets book karo! Will see u all soon .,114,25,1,17,14,3,0,0,0,0,,"{""NP"": {""NN#NN"": 2, ""NP#:#NP"": 1, ""NNP#NN#NNS"": 1, ""NP#NP#."": 1}, ""VP"": {""VBP"": 1, ""VBG#S"": 1, ""VBP#VP"": 1, ""VBP#NP#ADVP"": 1}, ""ROOT"": {""NP"": 1}, ""ADVP"": {""DT#RB"": 1}}",0.0,1.0,0.0,"{""^"": 4, "","": 4, ""O"": 2, ""V"": 4, ""P"": 2, ""D"": 2, ""N"": 5, ""!"": 2, ""R"": 2}"
"The show I've been wanting to do for the longest time It's BiggBoss, but on Farm Kitna kuch kar sakte hai iske Sath ",116,23,1,18,17,3,0,0,1,0,,"{""NP"": {""DT#JJS#NN"": 1, ""NP#SBAR"": 1, ""NNP#NNP#NN#NN#JJ#NN#NNP#NNP"": 1, ""DT#NN#SBAR"": 1}, ""VP"": {""VBZ#NP"": 1, ""VB#PP"": 1, ""VBG#S"": 1, ""VBN#VP"": 1, ""PP"": 1, ""VP#,#CC#VP"": 1, ""VBP#VP"": 1}, ""SBAR"": {""S"": 2}, ""FRAG"": {""NP"": 1}, ""ROOT"": {""FRAG"": 1}}",0.0,1.0,0.0,"{""D"": 2, ""N"": 2, ""L"": 3, ""V"": 3, ""P"": 3, ""A"": 1, ""^"": 7, "","": 1, ""&"": 1, ""!"": 1}"
:)  ,4,1,1,1,8,3,0,0,1,0,,"{""ROOT"": {""NP"": 1}}",0.0,0.0,1.0,"{""E"": 1}"
Celebrate  with me tomorrow! Watch the World Television Premiere of Prem Ratan Dhan Payo on Star GOLD  at 1 PM!,111,20,1,13,15,3,0,0,0,1,,"{""NP"": {""DT#NNP#NNP#NNP"": 1, ""NNP#NNP#NNP#NNP"": 1, ""CD#NN"": 1}, ""VP"": {""VB#PP#NP"": 1}, ""SQ"": {""VP#."": 1}, ""ROOT"": {""SQ"": 1}, ""S"": {""VP#."": 1}}",0.0,0.808,0.192,"{""V"": 2, ""P"": 4, ""O"": 1, ""N"": 3, "","": 2, ""D"": 1, ""^"": 8, ""$"": 1}"
. Sultan Official ,18,3,1,1,4,3,1,1,0,0,,"{""INTJ"": {""UH"": 1}, ""ROOT"": {""INTJ"": 1, ""NP"": 1}}",0.0,1.0,0.0,"{"","": 1, ""^"": 2}"
Directors of my film Lucky n Sanam Teri Kasam churaud my song from Himesh. lovely song Had selected it for Tere Naam ,117,22,1,14,14,14,0,0,1,0,,"{""NP"": {""PRP$#NN#NN"": 1, ""NNP#NNP#NNP"": 1, ""JJ#NN"": 1}, ""VP"": {""VBD#NP#PP"": 1, ""VBP#SBAR"": 1, ""VBN#NP#PP"": 1, ""VBD#VP"": 1}, ""SBAR"": {""S"": 1}}",0.0,0.742,0.258,"{""N"": 4, ""P"": 3, ""D"": 2, ""A"": 2, ""&"": 1, ""^"": 6, ""V"": 3, "","": 1, ""O"": 1}"
,0,0,0,0,19,24,0,0,1,0,,{},0.0,0.0,0.0,{}
"Watch the launch episode of Comedy Nights Live at 10pm. All the best and do whatever u want to do man, but don't trouble your mother.",133,26,1,16,12,14,0,0,0,0,,"{""NP"": {""DT#NN#NN"": 1, ""NNP#NNPS#NNP"": 1, ""CD#NN"": 1, ""DT"": 1, ""WDT#NN"": 1, ""NP#UCP"": 1}, ""VP"": {""VBP#NP"": 1, ""VBP#S"": 1, ""VBP#RB#VP"": 1, ""VP#,#CC#VP"": 1}, ""S"": {""VP#."": 1}, ""ADJP"": {""DT#JJS"": 1}, ""UCP"": {""ADJP#CC#VP"": 1}}",0.0,0.715,0.285,"{""V"": 7, ""D"": 3, ""N"": 4, ""P"": 3, ""^"": 2, ""$"": 1, "","": 3, ""X"": 1, ""A"": 1, ""&"": 2, ""O"": 2}"
Throw back London dreams . ,27,5,1,2,19,3,1,0,0,0,,"{""PRT"": {""RP"": 1}, ""NP"": {""NNP#NNS"": 1}, ""VP"": {""VB#PRT#NP"": 1}, ""S"": {""VP#."": 1}}",0.0,0.526,0.474,"{""V"": 1, ""R"": 1, ""^"": 1, ""N"": 1, "","": 1}"
,0,0,0,0,19,3,1,0,0,0,,{},0.0,0.0,0.0,{}
,0,0,0,0,18,3,1,0,0,0,,{},0.0,0.0,0.0,{}
Thanku for being on Bigg boss @sauravindiatv Anjana Om Kashyap ,63,10,1,5,17,3,1,1,0,0,,"{""NP"": {""NNP#NN#NNP#NNP#NNP#NNP"": 1}, ""PP"": {""IN#S"": 1}, ""VP"": {""VBG#PP"": 1}, ""FRAG"": {""NP#PP"": 1}, ""ROOT"": {""FRAG"": 1}}",0.0,1.0,0.0,"{""N"": 2, ""P"": 2, ""V"": 1, ""^"": 3, ""@"": 1, ""!"": 1}"
Get ready for the funniest sequel ever... Releasing 19th feb watch the trailer of Tere Bin Laden - dead or alive ,113,21,1,12,11,3,0,0,1,0,,"{""ADJP"": {""JJ"": 1, ""JJ#CC#JJ"": 1}, ""NP"": {""DT#JJ#NN"": 1, ""NNP#JJ#NN"": 1, ""NNP#NNP#NNP"": 1, ""NP#:#ADJP"": 1}, ""VP"": {""VB#ADJP#PP#ADVP#:#S"": 1}}",0.148,0.552,0.3,"{""V"": 3, ""A"": 5, ""P"": 2, ""D"": 2, ""N"": 2, ""R"": 1, "","": 2, ""^"": 4, ""&"": 1}"
,0,0,0,0,9,24,1,0,0,0,,{},0.0,0.0,0.0,{}
hello kolkata . The first Being Human clothing store in ur city is now open . At Acropolis Mall . Being Human Clothing,118,23,1,12,11,1,0,1,0,0,,"{""INTJ"": {""UH"": 1}, ""VP"": {""VB"": 1, ""VBZ#ADVP#ADJP"": 1}, ""S"": {""INTJ#VP#."": 1}, ""ROOT"": {""FRAG"": 1, ""NP"": 1}, ""NP"": {""DT#JJ#NNP#NNP#NN#NN"": 1, ""NN#NN"": 1, ""NNP#NNP#NNP"": 1}, ""ADJP"": {""JJ"": 1}, ""FRAG"": {""PP#."": 1}}",0.0,1.0,0.0,"{""!"": 1, ""^"": 5, "","": 3, ""D"": 2, ""A"": 1, ""V"": 4, ""N"": 4, ""P"": 2, ""R"": 1}"
Thank u for ur bday wishes . Means a lot to me . Aur yeh raha aapka return gift ,80,19,1,14,11,1,0,0,1,0,,"{""NP"": {""NN#NN#NNS"": 1, ""JJ#NN#NN#NN#NN"": 1}, ""VP"": {""VB#NP#PP"": 1, ""VBZ#NP#PP"": 1}, ""S"": {""VP#."": 2}}",0.0,0.632,0.368,"{""V"": 4, ""O"": 2, ""P"": 2, ""D"": 2, ""N"": 3, "","": 2, ""G"": 1, ""!"": 3}"
a gift for my fans .  register now for a special treat . and lots more to come .,80,19,1,16,18,1,0,0,1,0,,"{""NP"": {""PRP$#NNS"": 1, ""NP#PP#."": 1, ""DT#JJ#NN"": 1}, ""ROOT"": {""NP"": 1}, ""ADVP"": {""RBR"": 1}, ""VP"": {""VB#ADVP#PP"": 1, ""VB"": 1, ""ADVP#S"": 1}, ""S"": {""VP#."": 1, ""CC#NP#VP#."": 1}}",0.0,0.57,0.43,"{""D"": 3, ""N"": 4, ""P"": 3, "","": 3, ""V"": 2, ""R"": 2, ""A"": 1, ""&"": 1}"
"Being human store now open in Amanora Town Centre Mall, Pune. Go do your Christmas and New year shopping now .",110,21,1,12,10,3,0,0,0,0,,"{""NP"": {""JJ#JJ#NN"": 1, ""NNP#NNP#NNP#NNP"": 1, ""NP#,#NP"": 1, ""PRP$#NNP#CC#NNP#NN#NN"": 1}, ""VP"": {""VBP#PP"": 1, ""VBP#NP#ADVP"": 1}, ""S"": {""NP#ADVP#VP#."": 1}}",0.0,1.0,0.0,"{""V"": 4, ""A"": 2, ""N"": 3, ""R"": 2, ""P"": 1, ""^"": 6, "","": 3, ""D"": 1, ""&"": 1}"
Dont forget to send ur Swachh Bharat entries on cleanindiawithsk@gmail.com  ,76,10,1,5,9,3,0,0,1,0,,"{""NP"": {""CD#NNP#NNP#NNS"": 1}, ""VP"": {""VB#NP#PP"": 1, ""VBP#S"": 1}}",0.0,0.844,0.156,"{""V"": 3, ""P"": 2, ""D"": 1, ""^"": 2, ""N"": 1, ""U"": 1}"
C'mon people let's show some love to this show . Power Couple starts tonite . ,78,15,1,8,14,1,0,0,1,0,,"{""NP"": {""NN#NNS"": 1}, ""VP"": {""VBP#NP#PP"": 1, ""VBD#SBAR"": 1, ""VBZ#ADJP"": 1}, ""SBAR"": {""S"": 1}, ""ADJP"": {""JJ"": 1}}",0.0,0.741,0.259,"{""!"": 1, ""N"": 6, ""L"": 1, ""V"": 2, ""D"": 2, ""P"": 1, "","": 2}"
Thank you for making Being Human Clothing the most loved brand .,64,12,1,5,7,3,0,1,1,0,,"{""NP"": {""DT#JJS"": 1, ""NP#SBAR"": 1}, ""VP"": {""VBD#NP"": 1, ""VBG#NP"": 1, ""VBG#S"": 1, ""VB#NP#PP"": 1}, ""S"": {""VP#."": 1}, ""SBAR"": {""S"": 1}, ""PP"": {""IN#S"": 1}}",0.0,0.574,0.426,"{""V"": 4, ""O"": 1, ""P"": 1, ""^"": 1, ""N"": 2, ""D"": 1, ""R"": 1, "","": 1}"
Good luck to Parvez Khan and my brother Sohail. The team owners of Capricorn Commanders. Watch the cricket legends battle at mcl2020 jan UAE,140,24,1,13,12,1,0,0,0,0,,"{""NP"": {""JJ#NN"": 1, ""PRP$#NN#NN"": 1, ""NP#CC#NP"": 1, ""NP#PP#."": 2, ""DT#NN#NNS"": 1, ""NNP#NNPS"": 1, ""DT#NN#NNS#NN"": 1, ""JJ#NN#NN"": 1}, ""ROOT"": {""NP"": 2}, ""VP"": {""VB#NP#PP"": 1}}",0.088,0.712,0.2,"{""A"": 1, ""N"": 8, ""P"": 3, ""^"": 7, ""&"": 1, ""D"": 3, "","": 2, ""V"": 1}"
Watch this trailer. ,20,3,1,1,9,3,0,0,1,0,,"{""S"": {""VP#."": 1}}",0.0,1.0,0.0,"{""V"": 1, ""D"": 1, ""N"": 1, "","": 1}"
"Srk, Kajol, Varun, Kriti. Directed by Rohit. A film about brothers, love, action, & lots of fun. Has all the elements of a huge grosser.",136,25,1,14,9,3,0,0,0,0,,"{""NP"": {""NNP#,#NNP#,#NNP"": 1, ""NP#,#NP#."": 1, ""NP#PP#."": 1, ""NP#,#NP"": 1, ""NP#,#CC#NP"": 1, ""NP#PP#,#NP#."": 1, ""PDT#DT#NNS"": 1, ""DT#JJ#NN"": 1}, ""ROOT"": {""NP"": 3}, ""S"": {""VP#."": 1}}",0.045,0.619,0.337,"{""^"": 5, "","": 10, ""V"": 2, ""P"": 4, ""D"": 3, ""N"": 8, ""&"": 1, ""X"": 1, ""A"": 1}"
"I accept the decision of the judiciary with humility. I thank my family, friends & fans for their support & prayers .",117,22,1,12,11,3,0,0,0,0,,"{""NP"": {""NP#,#NP"": 1, ""NP#CC#NP"": 2}, ""VP"": {""VBP#NP"": 2}}",0.0,0.544,0.456,"{""O"": 2, ""V"": 2, ""D"": 4, ""N"": 8, ""P"": 3, "","": 3, ""&"": 2}"
Now  available in UK . Check it out ,36,8,1,6,11,1,0,0,1,1,,"{""ADJP"": {""ADVP#JJ#PP"": 1}, ""FRAG"": {""ADJP#."": 1}, ""ROOT"": {""FRAG"": 1}, ""PRT"": {""RP"": 1}, ""VP"": {""VB#NP#PRT"": 1}}",0.0,1.0,0.0,"{""R"": 1, ""A"": 1, ""P"": 1, ""^"": 1, "","": 1, ""V"": 1, ""O"": 1, ""T"": 1}"
This book on Indian weddings is more fun than any wedding . Sakshi Salve ,73,14,1,9,7,1,1,1,0,0,,"{""NP"": {""JJ#NNS"": 1, ""JJR#NN"": 1}, ""VP"": {""VBZ#NP"": 1}, ""ROOT"": {""NP"": 1}}",0.0,0.77,0.23,"{""D"": 2, ""N"": 4, ""P"": 2, ""^"": 3, ""V"": 1, ""A"": 1, "","": 1}"
Did you guys send your  entries for this month? if not yet thn send it here cleanindiawithsk@gmail.com ,103,17,1,14,6,3,0,0,1,1,,"{""NP"": {""PRP#NNS"": 1, ""PRP$#NNS"": 1}, ""VP"": {""VB#NP#PP"": 1, ""VB#NP#ADVP"": 1, ""VBP#VP"": 1}, ""SQ"": {""VBD#NP#VP#."": 1}, ""ROOT"": {""SQ"": 1, ""SINV"": 1}, ""FRAG"": {""RB#ADVP"": 1, ""SBAR"": 1}, ""SBAR"": {""IN#FRAG"": 1}, ""SINV"": {""FRAG#VP#NP"": 1}}",0.0,1.0,0.0,"{""V"": 3, ""O"": 2, ""N"": 3, ""D"": 2, ""P"": 2, "","": 1, ""R"": 4, ""U"": 1}"
And see d documentary here  I hv met Manoj Bhargava and u can't miss this .,75,16,1,12,1,1,0,0,1,0,,"{""NP"": {""JJ#NN"": 1, ""NP#CC#NP"": 1, ""DT"": 1}, ""VP"": {""MD#RB#VP"": 1, ""VBD#SBAR"": 1, ""VBP#NP#ADVP#SBAR"": 1}, ""S"": {""NP#ADVP#VP"": 1, ""CC#VP#."": 1}, ""SBAR"": {""S"": 2}}",0.0,0.884,0.116,"{""&"": 2, ""V"": 5, ""D"": 1, ""N"": 1, ""R"": 1, ""O"": 3, ""^"": 2, "","": 1}"
See d trailer of Billions in Change ,36,7,1,4,0,1,0,0,1,0,,"{""NP"": {""JJ#NN"": 1}}",0.0,1.0,0.0,"{""V"": 1, ""D"": 1, ""N"": 3, ""P"": 2}"
"Coming in 8 languages, Releasing on 28th in Bookaroo children's book festival",77,12,1,6,9,3,0,0,0,0,,"{""NP"": {""CD#NNS"": 1, ""JJ"": 1, ""NNP#NNS#POS"": 1, ""NP#NN#NN"": 1}, ""VP"": {""VBG#PP"": 2, ""VP#,#VP"": 1}}",0.0,0.758,0.242,"{""V"": 2, ""P"": 3, ""$"": 2, ""N"": 3, "","": 1, ""^"": 2}"
"It's a book for children on a Tiger sultan in Ranthambhore, the flora n fauna of jungles photographed by Bina kak ",114,21,1,13,9,3,1,1,0,0,,"{""NP"": {""DT#NNP#NN"": 1, ""DT#JJ#NN#NNS"": 1, ""NP#VP"": 1, ""NP#,#NP"": 1, ""NP#PP#PP"": 1}, ""VP"": {""VBN#PP"": 1, ""VBZ#NP"": 1}}",0.0,1.0,0.0,"{""L"": 1, ""D"": 3, ""N"": 6, ""P"": 5, ""^"": 4, "","": 1, ""&"": 1, ""V"": 1}"
Sunny Deol is back once again . Ghayal ! ,41,9,1,6,18,1,0,0,1,0,,"{""ADVP"": {""RB#RB"": 1}, ""VP"": {""VBZ#ADVP#ADVP"": 1, ""VB"": 1}, ""S"": {""VP#."": 1}}",0.0,0.66,0.34,"{""^"": 2, ""V"": 1, ""R"": 3, "","": 2, ""!"": 1}"
So sweet Saira ,15,3,1,1,6,1,1,0,0,0,,"{""FRAG"": {""RB#NP"": 1}, ""ROOT"": {""FRAG"": 1}}",0.0,0.378,0.622,"{""R"": 1, ""A"": 1, ""^"": 1}"
Prem Dilwala to Raj Dilwale,27,5,1,3,19,1,0,0,0,0,,"{""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""N"": 2, ""P"": 1, ""^"": 2}"
,0,0,0,0,19,1,1,0,0,0,,{},0.0,0.0,0.0,{}
,0,0,0,0,19,1,1,0,0,0,,{},0.0,0.0,0.0,{}
Are you watching mere heroes Soraj Pancholli  and Athiya Shetty  ki  right now,78,13,1,6,8,14,0,2,0,1,,"{""NP"": {""JJ#NNS"": 1, ""NNP#NNP#CC#NNP#NNP"": 1, ""NP#SBAR"": 1}, ""ADVP"": {""RB#RB"": 1}, ""VP"": {""VBP#ADVP"": 1, ""VBG#NP"": 1, ""VB#S"": 1}, ""SBAR"": {""S"": 1}}",0.0,0.784,0.216,"{""V"": 2, ""O"": 1, ""A"": 1, ""N"": 3, ""&"": 1, ""^"": 3, ""R"": 2}"
so sweet Munni ... ,19,4,1,2,10,3,1,0,0,0,,"{""ADJP"": {""RB#JJ"": 1}, ""NP"": {""ADJP#NNP"": 1, ""NP#:"": 1}, ""ROOT"": {""NP"": 1}}",0.0,0.477,0.523,"{""R"": 1, ""A"": 1, ""^"": 1, "","": 1}"
Advance booking for Prem Ratan Dhan Payo starts tmrw in multiplexes . ,70,12,1,7,9,1,0,0,0,1,,"{""NP"": {""NNP#NNP#NNP#NNP"": 1}, ""VP"": {""VBZ#NP"": 1}}",0.0,1.0,0.0,"{""V"": 3, ""P"": 2, ""^"": 4, ""N"": 2, "","": 1}"
Prem Ratan Dhan Payo performed by the 2 most beautiful women ,61,11,1,7,5,1,1,0,0,0,,"{""NP"": {""NNP#NNP#NNP#NNP"": 1, ""DT#CD#JJS#JJ#NNS"": 1}, ""VP"": {""VBN#PP"": 1}, ""SINV"": {""NP#VP"": 1}, ""ROOT"": {""SINV"": 1}}",0.0,0.682,0.318,"{""N"": 2, ""^"": 3, ""V"": 1, ""P"": 1, ""D"": 1, ""$"": 1, ""R"": 1, ""A"": 1}"
And the winners are...,22,4,1,2,17,3,0,0,1,0,,"{""NP"": {""DT#NNS"": 1}, ""VP"": {""VBP"": 1}, ""S"": {""CC#NP#VP#:"": 1}}",0.0,0.492,0.508,"{""&"": 1, ""D"": 1, ""N"": 1, ""V"": 1, "","": 1}"
Thank you for all the love that the students of Amity University Noida has given to Sonam K Ahuja and me. Big hug ,114,23,1,15,10,3,1,1,0,0,,"{""NP"": {""PDT#DT#NN"": 1, ""DT#NNS"": 1, ""NNP#NNP#NNP"": 2, ""NP#CC#NP"": 1}, ""VP"": {""VBN#PP"": 1, ""VBZ#VP"": 1, ""VB#NP#PP#SBAR"": 1}, ""S"": {""VP#."": 1}, ""SBAR"": {""IN#S"": 1}, ""ROOT"": {""NP"": 1}}",0.0,0.66,0.34,"{""V"": 3, ""O"": 2, ""P"": 4, ""D"": 3, ""N"": 3, ""^"": 6, ""&"": 1, "","": 1, ""A"": 1}"
Being Human clothing is now available in Kota and Varanasi.,59,10,1,5,7,3,0,0,1,0,,"{""NP"": {""JJ#NN"": 1, ""NNP#CC#NNP"": 1}, ""VP"": {""VBG#NP"": 1, ""VBZ#ADVP#ADJP"": 1}, ""S"": {""S#VP#."": 1}, ""ADJP"": {""JJ#PP"": 1}}",0.0,1.0,0.0,"{""V"": 2, ""^"": 3, ""N"": 1, ""R"": 1, ""A"": 1, ""P"": 1, ""&"": 1, "","": 1}"
"Those who already did swachh bharat you can send your entries dobara , ek baar kiya to hogaya kya ? send here cleanindiawithsk@gmail.com",136,23,1,15,6,3,0,0,0,0,,"{""NP"": {""DT"": 1, ""JJ#NN"": 1, ""PRP$#NNS#NN"": 1, ""NP#SBAR"": 2, ""NN#NN"": 2, ""RB#NN"": 1}, ""WHNP"": {""WP"": 1}, ""VP"": {""MD#VP"": 1, ""VBD#NP"": 1, ""VBP#NP#PP"": 1}, ""S"": {""ADVP#VP"": 1, ""NP#,#VP#."": 1}, ""SBAR"": {""S"": 1, ""WHNP#S"": 1}}",0.0,1.0,0.0,"{""O"": 3, ""R"": 2, ""V"": 5, ""A"": 1, ""^"": 6, ""D"": 1, ""N"": 1, "","": 2, ""P"": 1, ""U"": 1}"
Swachh bharat nominations check kiya kya ? ye vale and ab tak jo jo nominate hai from jan to oct send u r entries ,114,24,1,18,6,3,0,0,1,0,,"{""NP"": {""JJ#NN#NNS"": 1, ""NN#NN"": 1, ""JJ#NN#NN#S"": 1, ""NN#NN#NNS"": 1}, ""VP"": {""VBP#NP"": 1, ""VB#NP#PP"": 1, ""ADVP#VB#NP"": 1, ""VBP#CC#VBP#NP#S"": 1}}",0.0,1.0,0.0,"{""^"": 8, ""N"": 2, ""V"": 4, "","": 1, ""O"": 2, ""&"": 1, ""G"": 3, ""!"": 1, ""P"": 2}"
Two countries have worked together to reunite a girl with her family . The power of love . Welcome home Geeta .,111,22,1,14,16,1,0,0,0,0,,"{""NP"": {""CD#NNS"": 1, ""NP#PP#."": 1, ""NN#NN"": 1}, ""VP"": {""VB#NP#PP"": 1, ""VBN#ADVP#S"": 1, ""VBP#VP"": 1}, ""S"": {""VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,0.69,0.31,"{""$"": 1, ""N"": 6, ""V"": 4, ""R"": 1, ""P"": 3, ""D"": 3, "","": 3, ""^"": 1}"
For all my darlingggg fans n followers. Darlinggg is such a superb song. Haina?,79,14,1,8,11,24,0,0,0,0,,"{""NP"": {""PDT#PRP$#NN"": 1, ""PDT#DT#JJ#NN"": 1}, ""VP"": {""VBP#NP"": 1, ""VBZ#NP"": 1}, ""S"": {""PP#NP#VP#."": 1}, ""ROOT"": {""FRAG"": 1}, ""FRAG"": {""NP#."": 1}}",0.0,0.728,0.272,"{""P"": 1, ""D"": 3, ""N"": 5, ""&"": 1, "","": 3, ""V"": 1, ""X"": 1, ""A"": 1, ""^"": 1}"
,0,0,0,0,11,24,0,0,1,0,,{},0.0,0.0,0.0,{}
"Do watch this song, it's really beautiful  Prem Ratan Dhan Payo ",64,11,2,6,8,3,0,1,1,1,,"{""NP"": {""NNP#NNP#NNP#NNP"": 1}, ""ADJP"": {""RB#JJ"": 1}, ""VP"": {""VBZ#ADJP"": 1, ""VB#NP#,#SBAR"": 1, ""VBP#VP"": 1}, ""SBAR"": {""S"": 1}, ""SINV"": {""VP#NP"": 1}, ""ROOT"": {""SINV"": 1}}",0.0,0.705,0.295,"{""V"": 2, ""D"": 1, ""N"": 2, "","": 1, ""L"": 1, ""R"": 1, ""A"": 1, ""^"": 3}"
"Yeh  post r not late, they r very very very late.  they   shld hv been posted during the release of KICK. Menu Pyar na mileh te marjaava.",137,27,1,19,23,24,0,0,0,0,,"{""NP"": {""NN#NN"": 2, ""NP#VP"": 1}, ""ADVP"": {""RB#RB"": 1, ""RB#RB#RB#RB"": 1}, ""VP"": {""VB#NP#ADVP"": 1, ""VBZ#ADVP"": 1, ""VBN#PP"": 1, ""VBN#VP"": 1, ""VBD#NP"": 1}, ""S"": {""S#,#NP#VP#."": 1}}",0.0,1.0,0.0,"{""!"": 1, ""N"": 4, ""V"": 6, ""R"": 4, ""A"": 2, "","": 4, ""O"": 2, ""P"": 2, ""D"": 1, ""G"": 5}"
Give the DEVIL it's due -  Jasmine Sandlas,42,8,1,5,23,24,0,0,1,0,,"{""NP"": {""DT#NNP"": 1, ""NP#PRN#:#NP"": 1}, ""ADJP"": {""JJ"": 1}, ""VP"": {""VBZ#ADJP"": 1}, ""PRN"": {""S"": 1}}",0.461,0.539,0.0,"{""V"": 1, ""D"": 1, ""N"": 1, ""L"": 1, ""A"": 1, "","": 1, ""^"": 2}"
Watch out for the song tomorrow  ,33,6,1,4,16,3,1,0,0,1,,"{""PRT"": {""RP"": 1}, ""NP"": {""DT#NN#NN"": 1}, ""VP"": {""VB#PRT#PP"": 1}}",0.0,1.0,0.0,"{""V"": 1, ""T"": 1, ""P"": 1, ""D"": 1, ""N"": 2}"
"My director, My Friend. ",24,4,1,2,8,3,0,0,1,0,,"{""NP"": {""NP#,#NP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,0.484,0.516,"{""D"": 2, ""N"": 2, "","": 2}"
season 9 . tonight at 9 .  . only on colors . ,46,12,1,9,14,1,0,0,1,1,,"{""NP"": {""CD"": 2, ""NP#NP#."": 1, ""JJ"": 1, ""NP#PP#."": 1}, ""ROOT"": {""NP"": 2}, ""VP"": {""VB#PP#."": 1}, ""S"": {""VP#."": 1}}",0.0,1.0,0.0,"{""N"": 2, ""$"": 2, "","": 4, ""R"": 2, ""P"": 2}"
okay so  w/the World TV Premiere of Bajrangi Bhaijaan! Only on Star GOLD 12:30pm ,81,14,1,8,6,3,1,1,0,1,,"{""ADJP"": {""JJ#RB"": 1}, ""NP"": {""NNP#NNP#NNP"": 1, ""CD#NN"": 1}, ""VP"": {""VBD"": 1}, ""FRAG"": {""ADJP#S#."": 1}, ""ROOT"": {""FRAG"": 1, ""SINV"": 1}, ""ADVP"": {""RB#PP"": 1}, ""SINV"": {""ADVP#VP#NP"": 1}}",0.0,0.856,0.144,"{""!"": 1, ""R"": 2, ""P"": 3, ""^"": 6, ""N"": 2, "","": 1, ""$"": 1}"
all d best Vijender Singh for ur first pro fight tmrw . wl watch n cheer .,74,17,1,11,12,3,0,1,0,0,,"{""NP"": {""DT"": 1, ""NN#JJ#JJ#NN#NN"": 1, ""NN#NN"": 1}, ""PRT"": {""RBS"": 1}, ""VP"": {""VBZ#PRT#NP"": 1, ""VBP#NP"": 1}}",0.129,0.498,0.373,"{""D"": 3, ""A"": 2, ""^"": 2, ""P"": 1, ""N"": 4, "","": 2, ""G"": 1, ""V"": 1, ""&"": 1}"
Here is a picture that was taken while training. ,49,9,1,5,6,14,1,0,0,0,,"{""NP"": {""RB"": 1, ""NP#SBAR"": 1}, ""WHNP"": {""WDT"": 1}, ""VP"": {""VBN#PP"": 1, ""VBD#VP"": 1, ""VBZ#NP"": 1}, ""SBAR"": {""WHNP#S"": 1}}",0.0,1.0,0.0,"{""R"": 1, ""V"": 3, ""D"": 1, ""N"": 2, ""P"": 2, "","": 1}"
Watch the first song of Prem Ratan Dhan Payo   ,47,9,1,6,7,3,0,0,1,2,,"{""NP"": {""DT#JJ#NN"": 1, ""NNP#NNP#NNP#NNP"": 1}}",0.0,1.0,0.0,"{""V"": 1, ""D"": 1, ""A"": 1, ""N"": 1, ""P"": 1, ""^"": 4}"
wow happy. Hope the movie does well. God bless,46,9,1,5,17,3,0,0,0,0,,"{""ADJP"": {""JJ"": 1}, ""VP"": {""VB#ADJP"": 1, ""VBZ#ADVP"": 1}, ""S"": {""VP#."": 1, ""ADVP#NP#VP#."": 1}, ""ROOT"": {""NP"": 1}}",0.0,0.147,0.853,"{""!"": 1, ""A"": 1, "","": 2, ""V"": 3, ""D"": 1, ""N"": 1, ""R"": 1, ""^"": 1}"
